Property URL,MLS ID,Listing description,Property type,Number of days on Zillow,Date listed (MM/DD/YYYY),Property price (USD),Price was cut,Price cut amount (USD),Price cut date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/homedetails/1714-Pine-St-Boulder-CO-80302/13176746_zpid/","","House for sale","Single Family","24","11/11/2024","1650000","Yes","99000","11/22/2024","2111","sqft","781.62","5202","sqft","5","3","1714 Pine St","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/6722-Lakeview-Dr-Boulder-CO-80303/13198759_zpid/","","House for sale","Single Family","26","11/09/2024","1295000","No","","","2378","sqft","544.58","1.17","acres","3","3","6722 Lakeview Dr","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/280-Alder-Ln-Boulder-CO-80304/13196932_zpid/","","House for sale","Single Family","27","11/08/2024","6400000","No","","","6037","sqft","1060.13","1.52","acres","4","4","280 Alder Ln","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/4324-Fourmile-Canyon-Dr-Boulder-CO-80302/147268649_zpid/","","Lot / Land for sale","Lot/Land","27","11/08/2024","120000","No","","","","","","2.48","acres","","","4324 Fourmile Canyon Dr","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/4009-Wonderland-Hill-Ave-Boulder-CO-80304/13219833_zpid/","","Townhouse for sale","Townhouse","27","11/08/2024","990000","Yes","100000","11/19/2024","1936","sqft","511.36","","","4","2","4009 Wonderland Hill Avenue","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/3003-Valmont-Rd-LOT-84-Boulder-CO-80301/13264142_zpid/","","Home for sale","Manufactured","27","11/08/2024","110000","No","","","1078","sqft","102.04","","","3","2","3003 Valmont Road  Lot 84","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/2625-6th-St-Boulder-CO-80304/13177346_zpid/","","House for sale","Single Family","27","11/08/2024","2095000","Yes","105000","11/21/2024","1958","sqft","1069.97","6421","sqft","4","3","2625 6th St","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/5958-Gunbarrel-Ave-APT-G-Boulder-CO-80301/13242301_zpid/","","Condo for sale","Condominium","27","11/08/2024","475000","No","","","1051","sqft","451.95","","","2","2","5958 Gunbarrel Ave UNIT G","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/6889-Frying-Pan-Rd-Boulder-CO-80301/13195508_zpid/","","House for sale","Single Family","28","11/07/2024","1500000","No","","","3528","sqft","425.17","0.29","acres","5","5","6889 Frying Pan Road","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/2810-E-College-Ave-UNIT-102-Boulder-CO-80303/90147594_zpid/","","Townhouse for sale","Townhouse","28","11/07/2024","495000","No","","","792","sqft","625","","","1","1","2810 E COLLEGE Ave UNIT 102","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/3054-Fulton-Cir-Boulder-CO-80301/13235267_zpid/","","Townhouse for sale","Townhouse","28","11/07/2024","509000","Yes","16000","12/02/2024","1032","sqft","493.22","871","sqft","2","2","3054 Fulton Cir","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/1029-9th-St-Boulder-CO-80302/13181317_zpid/","","New construction","Single Family","28","11/07/2024","2875000","No","","","3434","sqft","837.22","6231","sqft","5","5","1029 9th Street","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/2800-Kalmia-Ave-APT-A301-Boulder-CO-80301/13230157_zpid/","","Condo for sale","Condominium","28","11/07/2024","385000","No","","","888","sqft","433.56","","","2","2","2800 Kalmia Ave UNIT A-301","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/7566-Skyway-Ct-Boulder-CO-80301/13197619_zpid/","","Lot / Land for sale","Lot/Land","28","11/07/2024","975000","No","","","","","","0.86","acres","","","7566 Skyway Ct","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/2205-Arapahoe-Ave-APT-3-Boulder-CO-80302/13233341_zpid/","","Townhouse for sale","Townhouse","28","11/07/2024","334900","Yes","15000","12/05/2024","396","sqft","845.71","","","1","1","2205 Arapahoe Ave UNIT 3","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/2716-Winding-Trail-Dr-Boulder-CO-80304/13226649_zpid/","","House for sale","Single Family","29","11/06/2024","1100000","No","","","2592","sqft","424.38","3551","sqft","3","3","2716 Winding Trail Dr","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/3575-28th-St-APT-102-Boulder-CO-80301/13237425_zpid/","","Foreclosure","Condominium","29","11/06/2024","335000","No","","","624","sqft","536.86","","","1","1","3575 28th Street  Unit 102","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/20-S-Boulder-Cir-APT-2303-Boulder-CO-80303/13255032_zpid/","","Condo for sale","Condominium","29","11/06/2024","450000","No","","","993","sqft","453.17","","","2","2","20 S Boulder Circle  Unit 2303","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/1505-Pearl-St-111-Boulder-CO-80302/87811069_zpid/","","Condo for sale","Condominium","29","11/06/2024","1095000","No","","","1466","sqft","746.93","","","2","2","1505 Pearl St UNIT 111","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/7225-Spring-Dr-Boulder-CO-80303/13198058_zpid/","","Lot / Land for sale","Lot/Land","30","11/05/2024","1610000","No","","","","","","0.49","acres","","","7225 Spring Dr","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/1850-Folsom-St-APT-204-Boulder-CO-80302/13223477_zpid/","","Condo for sale","Condominium","31","11/04/2024","499000","No","","","801","sqft","622.97","","","1","1","1850 Folsom St UNIT 204","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/1633-18th-St-APT-1-Boulder-CO-80302/67150161_zpid/","","Townhouse for sale","Townhouse","31","11/04/2024","635000","No","","","814","sqft","780.1","0.41","acres","2","1","1633 18th St UNIT 1","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/5920-Gunbarrel-Ave-APT-C-Boulder-CO-80301/13236017_zpid/","","Condo for sale","Condominium","31","11/04/2024","375000","No","","","785","sqft","477.71","","","2","1","5920 Gunbarrel Ave UNIT C","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/487-Pearl-St-Boulder-CO-80302/13221496_zpid/","","Condo for sale","Condominium","34","11/01/2024","1395000","No","","","1812","sqft","769.87","674","sqft","3","3","487 Pearl St","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/4269-Carter-Trl-Boulder-CO-80301/13214775_zpid/","","House for sale","Single Family","34","11/01/2024","1200000","Yes","50000","11/22/2024","2070","sqft","579.71","0.32","acres","4","3","4269 Carter Trail","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/6057-Red-Hill-Rd-Boulder-CO-80302/13196865_zpid/","","House for sale","Single Family","34","11/01/2024","2100000","No","","","3951","sqft","531.51","1.5","acres","3","4","6057 Red Hill Rd","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/310-Linden-Ave-Boulder-CO-80304/109689643_zpid/","","House for sale","Single Family","34","11/01/2024","2400000","No","","","1038","sqft","2312.14","0.7","acres","1","1","310 Linden Ave","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/2201-Pearl-St-APT-323-Boulder-CO-80302/13239184_zpid/","","Condo for sale","Condominium","34","11/01/2024","650000","Yes","25000","11/20/2024","986","sqft","659.23","","","1","1","2201 Pearl St UNIT 323","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/1903-Pine-St-Boulder-CO-80302/13178295_zpid/","","Multi-family home for sale","Multi Family","34","11/01/2024","1875000","No","","","3154","sqft","594.48","6818","sqft","7","5","1903 Pine St","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/309-Sunrise-Ln-Boulder-CO-80302/67148239_zpid/","","House for sale","Single Family","34","11/01/2024","1295000","No","","","3012","sqft","429.95","1.34","acres","3","3","309 Sunrise Ln","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/3601-Arapahoe-Ave-226-Boulder-CO-80301/87810115_zpid/","","Condo for sale","Condominium","34","11/01/2024","590000","No","","","856","sqft","689.25","","","1","1","3601 Arapahoe Avenue  Unit 226","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/40-S-Boulder-Cir-APT-4014-Boulder-CO-80303/13255099_zpid/","","Condo for sale","Condominium","34","11/01/2024","335000","Yes","5000","11/18/2024","637","sqft","525.9","","","1","1","40 S Boulder Circle  Unit 4014","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/275-Pearl-St-APT-11-Boulder-CO-80302/13239502_zpid/","","Townhouse for sale","Townhouse","35","10/31/2024","575000","No","","","702","sqft","819.09","","","1","1","275 Pearl St UNIT 11","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/0-Frying-Pan-Rd-Boulder-CO-80301/352172390_zpid/","","Lot / Land for sale","Lot/Land","35","10/31/2024","795000","No","","","","","","0.28","acres","","","0 Frying Pan Rd","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/2800-Kalmia-Ave-APT-B202-Boulder-CO-80301/13235314_zpid/","","Townhouse for sale","Townhouse","35","10/31/2024","410000","No","","","880","sqft","465.91","","","2","2","2800 Kalmia Ave UNIT B202","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/850-20th-St-APT-503-Boulder-CO-80302/13227225_zpid/","","Condo for sale","Condominium","35","10/31/2024","509000","Yes","20000","11/15/2024","672","sqft","757.44","","","1","1","850 20th Street  Unit 503","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/3737-N-26th-St-Boulder-CO-80304/13181608_zpid/","","House for sale","Single Family","36","10/30/2024","3700000","No","","","3192","sqft","1159.15","0.95","acres","4","3","3737 26th St","Boulder","80304","CO","USA"
"https://www.zillow.com/homedetails/3323-Oneal-Pkwy-APT-14-Boulder-CO-80301/13229790_zpid/","","Condo for sale","Condominium","36","10/30/2024","425000","No","","","938","sqft","453.09","","","2","1","3323 Oneal Pkwy UNIT 14","Boulder","80301","CO","USA"
"https://www.zillow.com/homedetails/2850-E-College-Ave-UNIT-2-Boulder-CO-80303/90146829_zpid/","","Townhouse for sale","Townhouse","36","10/30/2024","425000","No","","","612","sqft","694.44","","","1","1","2850 E College Ave UNIT 2","Boulder","80303","CO","USA"
"https://www.zillow.com/homedetails/54-Millionaire-Dr-E-Boulder-CO-80302/13194359_zpid/","","House for sale","Single Family","38","10/28/2024","825000","No","","","1878","sqft","439.3","1.79","acres","3","3","54 Millionaire Dr E","Boulder","80302","CO","USA"
"https://www.zillow.com/homedetails/2707-Valmont-Rd-BUILDING-B-110B-Boulder-CO-80304/442100202_zpid/","","Townhouse for sale","Townhouse","40","10/26/2024","279900","No","","","576","sqft","485.94","","","1","1","2707 Valmont Rd B-110B","Boulder","80304","CO","USA"